Scaffold_01	70728	71285	12	557
Scaffold_01	72061	72653	14	592
Scaffold_01	74715	75504	18	789
Scaffold_01	77141	78219	22	1078
Scaffold_01	81352	83745	48	2393
Scaffold_01	84678	85303	14	625
Scaffold_01	86275	90755	92	4480
Scaffold_01	92491	93893	37	1402
Scaffold_01	142681	144251	38	1570
Scaffold_01	175654	183961	173	8307
Scaffold_01	208989	209656	17	667
Scaffold_01	209956	213629	74	3673
Scaffold_01	214446	215376	20	930
Scaffold_01	215831	221463	119	5632
Scaffold_01	223419	223943	11	524
Scaffold_01	224070	229951	119	5881
Scaffold_01	232265	232785	14	520
Scaffold_01	233045	239360	127	6315
Scaffold_01	241343	242796	57	1453
Scaffold_01	288347	289009	15	662
Scaffold_01	291775	292453	17	678
Scaffold_01	293274	294715	38	1441
Scaffold_01	299967	300813	17	846
Scaffold_01	303073	303601	13	528
Scaffold_01	303852	304855	24	1003
Scaffold_01	305982	307411	29	1429
Scaffold_01	326252	329790	77	3538
Scaffold_01	330549	331289	16	740
Scaffold_01	334361	335048	23	687
Scaffold_01	335884	336416	13	532
Scaffold_01	350473	350979	11	506
Scaffold_01	355320	355941	14	621
Scaffold_01	367949	368725	17	776
Scaffold_01	373701	374340	15	639
Scaffold_01	375983	377574	42	1591
Scaffold_01	381089	381813	18	724
Scaffold_01	388350	388907	15	557
Scaffold_01	396231	400911	99	4680
Scaffold_01	403626	405796	48	2170
Scaffold_01	406611	407379	17	768
Scaffold_01	418290	418870	15	580
Scaffold_01	419218	423147	87	3929
Scaffold_01	478951	484038	102	5087
Scaffold_01	485697	486711	24	1014
Scaffold_01	489793	490943	27	1150
Scaffold_01	492356	493194	23	838
Scaffold_01	493579	494415	17	836
Scaffold_01	498930	499604	17	674
Scaffold_01	507584	508233	13	649
Scaffold_01	513461	515436	41	1975
Scaffold_01	520106	521381	27	1275
Scaffold_01	521591	523109	33	1518
Scaffold_01	534929	535482	13	553
Scaffold_01	535802	536546	16	744
Scaffold_01	544335	545010	17	675
Scaffold_01	547628	548273	16	645
Scaffold_01	563323	565894	58	2571
Scaffold_01	568772	569498	15	726
Scaffold_01	578991	579625	13	634
Scaffold_01	588159	589373	25	1214
Scaffold_01	601439	601977	12	538
Scaffold_01	609336	609935	16	599
Scaffold_01	645818	647335	32	1517
Scaffold_01	655532	658609	62	3077
Scaffold_01	691579	692439	20	860
Scaffold_01	714759	715868	24	1109
Scaffold_01	718832	719732	27	900
Scaffold_01	720466	721706	27	1240
Scaffold_01	722455	723423	24	968
Scaffold_01	724016	726651	54	2635
Scaffold_01	737125	737881	40	756
Scaffold_01	817591	818275	36	684
Scaffold_01	844072	844607	11	535
Scaffold_01	867287	867891	13	604
Scaffold_01	878078	881698	75	3620
Scaffold_01	888339	889244	23	905
Scaffold_01	893402	894094	14	692
Scaffold_01	897187	897732	17	545
Scaffold_01	901804	903121	32	1317
Scaffold_01	904292	905452	32	1160
Scaffold_01	906045	907420	33	1375
Scaffold_01	908349	908880	11	531
Scaffold_01	909908	910473	12	565
Scaffold_01	910559	911456	24	897
Scaffold_01	922760	924923	46	2163
Scaffold_01	925637	926330	14	693
Scaffold_01	936515	937859	31	1344
Scaffold_01	945494	946039	12	545
Scaffold_01	947443	948276	19	833
Scaffold_01	967694	968620	23	926
Scaffold_01	982284	983078	17	794
Scaffold_01	983260	983787	12	527
Scaffold_01	987931	988668	15	737
Scaffold_01	989811	990757	19	946
Scaffold_01	992321	993162	17	841
Scaffold_01	993264	993769	12	505
Scaffold_01	994371	995184	21	813
Scaffold_01	1002840	1005320	57	2480
Scaffold_01	1009494	1011633	47	2139
Scaffold_01	1027968	1028500	12	532
Scaffold_01	1107405	1108552	23	1147
Scaffold_01	1114110	1114730	14	620
Scaffold_01	1116635	1117164	12	529
Scaffold_01	1121165	1122462	29	1297
Scaffold_01	1122791	1123864	24	1073
Scaffold_01	1127890	1128528	18	638
Scaffold_01	1132178	1132695	12	517
Scaffold_01	1136157	1136898	15	741
Scaffold_01	1182489	1183494	22	1005
Scaffold_01	1191434	1191959	11	525
Scaffold_01	1209051	1209605	15	554
Scaffold_01	1376529	1377130	13	601
Scaffold_01	1378934	1379663	15	729
Scaffold_01	1389693	1390628	20	935
Scaffold_01	1404929	1406194	26	1265
Scaffold_01	1435079	1436141	24	1062
Scaffold_01	1443681	1444217	14	536
Scaffold_01	1445783	1446957	30	1174
Scaffold_01	1838966	1841810	57	2844
Scaffold_01	1851691	1852617	20	926
Scaffold_01	1859562	1860250	15	688
Scaffold_01	1866931	1867680	16	749
Scaffold_01	1898021	1898598	12	577
Scaffold_01	1951023	1951523	11	500
Scaffold_01	1959204	1959742	13	538
Scaffold_01	1961636	1962501	18	865
Scaffold_01	1965253	1966359	25	1106
Scaffold_01	1971353	1971953	15	600
Scaffold_01	1982344	1982917	12	573
Scaffold_01	1984035	1984566	12	531
Scaffold_01	1988834	1989377	13	543
Scaffold_01	2016360	2017001	14	641
Scaffold_01	2018437	2019309	18	872
Scaffold_01	2022649	2024164	31	1515
Scaffold_01	2025253	2026670	31	1417
Scaffold_01	2027573	2032342	97	4769
Scaffold_01	2034588	2039635	102	5047
Scaffold_01	2058862	2064431	116	5569
Scaffold_01	2067773	2068452	16	679
Scaffold_01	2131790	2132799	23	1009
Scaffold_01	2140882	2141955	22	1073
Scaffold_01	2142168	2143046	21	878
Scaffold_01	2143693	2144205	11	512
Scaffold_01	2151095	2152129	22	1034
Scaffold_01	2153277	2153852	18	575
Scaffold_01	2157308	2157856	11	548
Scaffold_01	2160954	2161592	14	638
Scaffold_01	2164519	2165153	14	634
Scaffold_01	2199422	2200456	23	1034
Scaffold_01	2201878	2202632	16	754
Scaffold_01	2239483	2240235	22	752
Scaffold_01	2241172	2241703	11	531
Scaffold_01	2250044	2252777	59	2733
Scaffold_01	2254541	2255314	16	773
Scaffold_01	2255433	2257987	66	2554
Scaffold_01	2259036	2260086	22	1050
Scaffold_01	2260565	2261208	13	643
Scaffold_01	2261463	2262009	12	546
Scaffold_01	2267025	2268389	28	1364
Scaffold_01	2275091	2276080	20	989
Scaffold_01	2282148	2284195	41	2047
Scaffold_01	2285356	2285941	13	585
Scaffold_01	2287451	2288024	14	573
Scaffold_01	2291746	2292488	19	742
Scaffold_01	2293943	2294610	23	667
Scaffold_01	2296259	2296838	12	579
Scaffold_01	2300819	2301386	13	567
Scaffold_01	2303625	2304782	24	1157
Scaffold_01	2312270	2312826	12	556
Scaffold_01	2315902	2316722	17	820
Scaffold_01	2368715	2369287	12	572
Scaffold_01	2373583	2374130	13	547
Scaffold_01	2375657	2376271	13	614
Scaffold_01	2376716	2377461	17	745
Scaffold_01	2382910	2384890	44	1980
Scaffold_01	2388199	2388813	15	614
Scaffold_01	2397744	2398351	15	607
Scaffold_01	2400462	2400990	13	528
Scaffold_01	2413707	2414936	25	1229
Scaffold_01	2416290	2416863	12	573
Scaffold_01	2417573	2418116	11	543
Scaffold_01	2544251	2545691	30	1440
Scaffold_01	2551968	2552526	12	558
Scaffold_01	2553530	2554325	19	795
Scaffold_01	2562257	2562878	13	621
Scaffold_01	2565124	2565749	13	625
Scaffold_01	2566942	2568022	22	1080
Scaffold_01	2584010	2586080	43	2070
Scaffold_01	2586508	2589262	66	2754
Scaffold_01	2589871	2595210	123	5339
Scaffold_01	2659945	2661521	32	1576
Scaffold_01	2662808	2664151	31	1343
Scaffold_01	2667888	2668412	11	524
Scaffold_01	2678598	2679579	23	981
Scaffold_01	2693237	2693746	16	509
Scaffold_01	2694111	2695788	46	1677
Scaffold_01	2801210	2801722	12	512
Scaffold_01	2805353	2805946	12	593
Scaffold_01	2814804	2815497	15	693
Scaffold_01	2816845	2817435	14	590
Scaffold_01	2818996	2820040	21	1044
Scaffold_01	2848137	2849884	35	1747
Scaffold_01	2860927	2862005	23	1078
Scaffold_01	2875309	2875826	15	517
Scaffold_01	2876136	2877198	22	1062
Scaffold_01	2878779	2879346	13	567
Scaffold_01	2884596	2885296	19	700
Scaffold_01	2886405	2886917	11	512
Scaffold_01	2889436	2894523	107	5087
Scaffold_01	2894908	2895485	14	577
Scaffold_01	2895822	2896521	15	699
Scaffold_01	2898594	2899129	12	535
Scaffold_01	2906547	2907158	13	611
Scaffold_01	2907932	2909234	28	1302
Scaffold_01	2909819	2910681	18	862
Scaffold_01	2910785	2911686	23	901
Scaffold_01	2915138	2915772	13	634
Scaffold_01	2916766	2917528	31	762
Scaffold_01	2919214	2919910	14	696
Scaffold_01	2962741	2963270	11	529
Scaffold_01	2963391	2963968	13	577
Scaffold_01	2964743	2965396	14	653
Scaffold_01	2968919	2969432	12	513
Scaffold_01	2987444	2988255	17	811
Scaffold_01	3031647	3032570	39	923
Scaffold_01	3121551	3126374	98	4823
Scaffold_01	3136783	3139843	62	3060
Scaffold_01	3145218	3145829	19	611
Scaffold_01	3147220	3148018	19	798
Scaffold_01	3148544	3149416	19	872
Scaffold_01	3149683	3150406	17	723
Scaffold_01	3414060	3414705	30	645
Scaffold_01	3441505	3442007	12	502
Scaffold_01	3449368	3450664	28	1296
Scaffold_01	3462707	3463473	17	766
Scaffold_01	3464127	3465056	19	929
Scaffold_01	3467448	3468062	16	614
Scaffold_01	3470189	3470762	14	573
Scaffold_01	3484714	3485391	18	677
Scaffold_01	3489650	3490388	15	738
Scaffold_01	3499117	3499674	12	557
Scaffold_01	3507854	3508434	14	580
Scaffold_01	3508964	3509497	11	533
Scaffold_01	3514552	3515167	17	615
Scaffold_01	3516432	3517015	12	583
Scaffold_01	3518387	3519295	19	908
Scaffold_01	3523186	3523791	14	605
Scaffold_01	3528060	3529830	40	1770
Scaffold_01	3531453	3536575	103	5122
Scaffold_01	3537218	3537812	12	594
Scaffold_01	3539256	3540335	25	1079
Scaffold_01	3544305	3544867	13	562
Scaffold_01	3566591	3570182	82	3591
Scaffold_01	3578423	3578965	11	542
Scaffold_01	3579067	3579643	13	576
Scaffold_01	3586796	3588712	43	1916
Scaffold_01	3593547	3594119	12	572
Scaffold_01	3649681	3650274	14	593
Scaffold_01	3654612	3655190	12	578
Scaffold_01	3656436	3657252	19	816
Scaffold_01	3657442	3658036	13	594
Scaffold_01	3687408	3687913	13	505
Scaffold_01	3873453	3874046	15	593
Scaffold_01	3875815	3876651	17	836
Scaffold_01	3876758	3877291	14	533
Scaffold_01	3877624	3878134	12	510
Scaffold_01	3883249	3884592	27	1343
Scaffold_01	3887817	3888781	22	964
Scaffold_01	3891040	3891773	17	733
Scaffold_01	3899908	3900450	12	542
Scaffold_01	3919014	3919525	12	511
Scaffold_01	3919849	3920843	23	994
Scaffold_01	3921919	3923896	44	1977
Scaffold_01	3927139	3927951	18	812
Scaffold_01	3930502	3931100	12	598
Scaffold_01	3939774	3940397	14	623
Scaffold_01	3948776	3949324	11	548
Scaffold_01	3963775	3964363	12	588
Scaffold_01	3964432	3965026	12	594
