"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"6269","GO:0035516",0.00164380902279643,1,2,2,"oxidative DNA demethylase activity","MF"
"10416","GO:0080111",0.00479520240475127,0.99993354196357,2,3,"DNA demethylation","BP"
"6028","GO:0034702",0.00501060004558658,1,2,2,"ion channel complex","CC"
"9248","GO:0060453",0.00501060004558658,1,2,2,"regulation of gastric acid secretion","BP"
"10431","GO:0086009",0.00501060004558658,1,2,2,"membrane repolarization","BP"
"11480","GO:1902474",0.0055334493625647,1,2,2,"positive regulation of protein localization to synapse","BP"
"236","GO:0000812",0.00622658260664598,0.99961515269931,3,7,"Swr1 complex","CC"
"7427","GO:0045088",0.00641509390882176,0.99923664980398,4,16,"regulation of innate immune response","BP"
"8830","GO:0051660",0.00644884163960798,1,2,2,"establishment of centrosome localization","BP"
"47","GO:0000124",0.00797987424803095,0.999398634396676,3,9,"SAGA complex","CC"
"4857","GO:0030502",0.00833616201039215,1,2,2,"negative regulation of bone mineralization","BP"
"10075","GO:0071404",0.0084310043425783,0.999842889827754,2,3,"cellular response to low-density lipoprotein particle stimulus","BP"
"8999","GO:0055013",0.00945450511311179,0.999737066926822,2,4,"cardiac muscle cell development","BP"
"9334","GO:0060740",0.00946266255953276,0.999812550463054,2,3,"prostate gland epithelium morphogenesis","BP"
"11130","GO:0110025",0.00985167051075087,0.999720014037801,2,4,"DNA strand resection involved in replication fork processing","BP"
"10287","GO:0072160",0.0104379417945889,0.99978216979177,2,3,"nephron tubule epithelial cell differentiation","BP"
"2616","GO:0007589",0.0105466893787707,0.999118524028873,3,9,"body fluid secretion","BP"
"7149","GO:0043486",0.0111989347238443,0.999757360946274,2,3,"histone exchange","BP"
"3943","GO:0016458",0.0114553511482458,0.999748789306841,2,3,"gene silencing","BP"
"6191","GO:0035267",0.0132970682052595,0.998715872098286,3,11,"NuA4 histone acetyltransferase complex","CC"
"1780","GO:0005927",0.0135495776304761,0.999674918343834,2,3,"muscle tendon junction","CC"
"9729","GO:0070293",0.0142578202452278,0.999648428123615,2,3,"renal absorption","BP"
"10465","GO:0090051",0.0148295789217842,0.999476379347083,2,4,"negative regulation of cell migration involved in sprouting angiogenesis","BP"
"4785","GO:0030286",0.0149578103090391,0.99544601241748,8,43,"dynein complex","CC"
"9090","GO:0060076",0.0150583194055021,0.997626605986264,4,19,"excitatory synapse","CC"
"3608","GO:0015183",0.0156927203582945,0.999428881992,2,4,"L-aspartate transmembrane transporter activity","MF"
"3729","GO:0015810",0.0156927203582945,0.999428881992,2,4,"aspartate transmembrane transport","BP"
"8311","GO:0048709",0.0160493201933898,0.998336192573799,3,11,"oligodendrocyte differentiation","BP"
"10113","GO:0071498",0.0170317474638732,0.999352331049867,2,4,"cellular response to fluid shear stress","BP"
"9481","GO:0061333",0.0170352851856541,0.999352124268497,2,4,"renal tubule morphogenesis","BP"
"12458","GO:2001013",0.0170386278053801,0.999351928869213,2,4,"epithelial cell proliferation involved in renal tubule morphogenesis","BP"
"9956","GO:0070989",0.0175057059222698,0.99921902838662,2,5,"oxidative demethylation","BP"
"4996","GO:0030914",0.017632609971053,0.99931687303859,2,4,"STAGA complex","CC"
"8287","GO:0048667",0.0181524264842226,0.999489955154046,2,3,"cell morphogenesis involved in neuron differentiation","BP"
"10207","GO:0071872",0.0187539156346223,0.999463627894263,2,3,"cellular response to epinephrine stimulus","BP"
"10273","GO:0072102",0.0189138180300893,0.999239031718118,2,4,"glomerulus morphogenesis","BP"
"6328","GO:0035666",0.0196267653318683,0.999424575368672,2,3,"TRIF-dependent toll-like receptor signaling pathway","BP"
"434","GO:0001763",0.0207618428676412,0.999121531963262,2,4,"morphogenesis of a branching structure","BP"
"2452","GO:0007223",0.0221924456686716,0.999026462083394,2,4,"Wnt signaling pathway, calcium modulating pathway","BP"
"4528","GO:0021785",0.0228237200161322,0.999273215071295,2,3,"branchiomotor neuron axon guidance","BP"
"9625","GO:0062023",0.0230629372164069,0.989025115757155,15,146,"collagen-containing extracellular matrix","CC"
"3401","GO:0010832",0.0240850971576292,0.997154322432863,3,10,"negative regulation of myotube differentiation","BP"
"10889","GO:0098719",0.0253398722835865,0.998805140678417,2,4,"sodium ion import across plasma membrane","BP"
"9053","GO:0060027",0.0253734067261233,0.999143470965375,2,3,"convergent extension involved in gastrulation","BP"
"477","GO:0001868",0.0258264548613731,0.998579196530525,2,5,"regulation of complement activation, lectin pathway","BP"
"3231","GO:0010185",0.0258264548613731,0.998579196530525,2,5,"regulation of cellular defense response","BP"
"1970","GO:0006351",0.0261375883411199,0.993681791044771,5,34,"transcription, DNA-templated","BP"
"9773","GO:0070417",0.0284777425665183,0.998208621088491,2,6,"cellular response to cold","BP"
"4490","GO:0021587",0.028509965517928,0.998205491334578,2,6,"cerebellum morphogenesis","BP"
"5714","GO:0033262",0.0286023339307023,0.998558781524869,2,4,"regulation of nuclear cell cycle DNA replication","BP"
"2451","GO:0007221",0.0293240179868406,0.998271176951342,2,5,"positive regulation of transcription of Notch receptor target","BP"
"3383","GO:0010801",0.0298647917688398,0.998221613245722,2,5,"negative regulation of peptidyl-threonine phosphorylation","BP"
"489","GO:0001890",0.0307274902570102,0.995705810367314,3,14,"placenta development","BP"
"875","GO:0003429",0.0308345757633162,0.995741419323083,3,13,"growth plate cartilage chondrocyte morphogenesis","BP"
"7450","GO:0045165",0.0310206383788323,0.993851248720062,4,20,"cell fate commitment","BP"
"6195","GO:0035278",0.0323411923621789,0.997819479309335,2,6,"miRNA mediated inhibition of translation","BP"
"90","GO:0000226",0.0324948627160586,0.990342385210702,6,43,"microtubule cytoskeleton organization","BP"
"5712","GO:0033235",0.0332261009279076,0.998181496887829,2,4,"positive regulation of protein sumoylation","BP"
"6122","GO:0035116",0.0345431203240102,0.997771908088973,2,5,"embryonic hindlimb morphogenesis","BP"
"6364","GO:0035815",0.0346869470667675,0.997569868284598,2,6,"positive regulation of renal sodium excretion","BP"
"6915","GO:0042806",0.0349709408703923,0.997538981267812,2,6,"fucose binding","MF"
"7078","GO:0043271",0.0353673317907653,0.997495631574361,2,6,"negative regulation of ion transport","BP"
"9914","GO:0070886",0.0355454247209809,0.997476064977317,2,6,"positive regulation of calcineurin-NFAT signaling cascade","BP"
"8493","GO:0050729",0.0356486737688707,0.992488112695054,4,23,"positive regulation of inflammatory response","BP"
"9343","GO:0060760",0.0360742157348193,0.99761678696511,2,5,"positive regulation of response to cytokine stimulus","BP"
"6776","GO:0042417",0.0362848681303365,0.994740454265986,3,12,"dopamine metabolic process","BP"
"8570","GO:0050892",0.0368210396679225,0.9973342921448,2,6,"intestinal absorption","BP"
"4433","GO:0019933",0.0371683580542198,0.992198547631101,4,20,"cAMP-mediated signaling","BP"
"11776","GO:1904179",0.0374972306473755,0.997469194649379,2,5,"positive regulation of adipose tissue development","BP"
"2497","GO:0007303",0.0376802893992253,0.998413301918726,2,3,"cytoplasmic transport, nurse cell to oocyte","BP"
"4865","GO:0030514",0.0381265734577389,0.989834245437051,5,33,"negative regulation of BMP signaling pathway","BP"
"5605","GO:0032880",0.0382886989428629,0.989975773810076,5,27,"regulation of protein localization","BP"
"10474","GO:0090090",0.0394000689329074,0.987686705514867,6,46,"negative regulation of canonical Wnt signaling pathway","BP"
"5094","GO:0031175",0.0398142647547406,0.986135129543044,7,56,"neuron projection development","BP"
"2622","GO:0007599",0.0404984098526356,1,1,1,"hemostasis","BP"
"7103","GO:0043328",0.0404984098526356,1,1,1,"protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway","BP"
"7526","GO:0045446",0.0404984098526356,1,1,1,"endothelial cell differentiation","BP"
"11939","GO:1905062",0.0404984098526356,1,1,1,"positive regulation of cardioblast proliferation","BP"
"11965","GO:1905306",0.0404984098526356,1,1,1,"positive regulation of cardiac myofibril assembly","BP"
"5577","GO:0032795",0.0404994014956764,1,1,1,"heterotrimeric G-protein binding","MF"
"6447","GO:0036090",0.0405041392818006,1,1,1,"cleavage furrow ingression","BP"
"6901","GO:0042775",0.0405041459243401,1,1,1,"mitochondrial ATP synthesis coupled electron transport","BP"
"7313","GO:0044316",0.0405046097607482,1,1,1,"cone cell pedicle","CC"
"11825","GO:1904457",0.0405046097607482,1,1,1,"positive regulation of neuronal action potential","BP"
"5614","GO:0032923",0.0405060609710242,1,1,1,"organic phosphonate biosynthetic process","BP"
"8402","GO:0050188",0.0405060609710242,1,1,1,"phosphoenolpyruvate mutase activity","MF"
"2847","GO:0008418",0.0405073022630785,1,1,1,"protein-N-terminal asparagine amidohydrolase activity","MF"
"9875","GO:0070773",0.0405073022630785,1,1,1,"protein-N-terminal glutamine amidohydrolase activity","MF"
"3134","GO:0009710",0.0405116348598385,1,1,1,"tropane alkaloid biosynthetic process","BP"
"8422","GO:0050358",0.0405116348598385,1,1,1,"tropinone reductase activity","MF"
"6522","GO:0036494",0.0405324835668282,1,1,1,"positive regulation of translation initiation in response to endoplasmic reticulum stress","BP"
"118","GO:0000295",0.0405539605608146,1,1,1,"adenine nucleotide transmembrane transporter activity","MF"
"3625","GO:0015230",0.0405539605608146,1,1,1,"FAD transmembrane transporter activity","MF"
"7355","GO:0044610",0.0405539605608146,1,1,1,"FMN transmembrane transporter activity","MF"
"8846","GO:0051724",0.0405539605608146,1,1,1,"NAD transmembrane transporter activity","MF"
"3787","GO:0016012",0.0405707603985793,1,1,1,"sarcoglycan complex","CC"
"8758","GO:0051413",0.0405842309062199,1,1,1,"response to cortisone","BP"
"593","GO:0002101",0.0406329669916711,1,1,1,"tRNA wobble cytosine modification","BP"
"6267","GO:0035513",0.0406329669916711,1,1,1,"oxidative RNA demethylation","BP"
"6712","GO:0042245",0.0406329669916711,1,1,1,"RNA repair","BP"
"9830","GO:0070579",0.0406329669916711,1,1,1,"methylcytosine dioxygenase activity","MF"
"11111","GO:0103053",0.0406329669916711,1,1,1,"1-ethyladenine demethylase activity","MF"
"12226","GO:1990983",0.0406329669916711,1,1,1,"tRNA demethylation","BP"
"12227","GO:1990984",0.0406329669916711,1,1,1,"tRNA demethylase activity","MF"
"5278","GO:0031860",0.0406383028511765,1,1,1,"telomeric 3' overhang formation","BP"
"10801","GO:0097552",0.0406383028511765,1,1,1,"mitochondrial double-strand break repair via homologous recombination","BP"
"1222","GO:0004566",0.0406530694573685,1,1,1,"beta-glucuronidase activity","MF"
"4322","GO:0019391",0.0406530694573685,1,1,1,"glucuronoside catabolic process","BP"
"11062","GO:0102043",0.0407183558921962,1,1,1,"isopentenyl phosphate kinase activity","MF"
"9220","GO:0060392",0.0407187379835152,0.996883734823025,2,6,"negative regulation of SMAD protein signal transduction","BP"
"716","GO:0002724",0.0408633397187489,1,1,1,"regulation of T cell cytokine production","BP"
"10437","GO:0086045",0.0408633397187489,1,1,1,"membrane depolarization during AV node cell action potential","BP"
"10439","GO:0086047",0.0408633397187489,1,1,1,"membrane depolarization during Purkinje myocyte cell action potential","BP"
"10440","GO:0086048",0.0408633397187489,1,1,1,"membrane depolarization during bundle of His cell action potential","BP"
"11738","GO:1903949",0.0408633397187489,1,1,1,"positive regulation of atrial cardiac muscle cell action potential","BP"
"11778","GO:1904199",0.0408633397187489,1,1,1,"positive regulation of regulation of vascular associated smooth muscle cell membrane depolarization","BP"
"11851","GO:1904667",0.0411026680656411,1,1,1,"negative regulation of ubiquitin protein ligase activity","BP"
"987","GO:0003998",0.0411318585294801,1,1,1,"acylphosphatase activity","MF"
"1486","GO:0005175",0.0411383704276657,1,1,1,"CD27 receptor binding","MF"
"10787","GO:0097498",0.0415390610300053,1,1,1,"endothelial tube lumen extension","BP"
"1432","GO:0005008",0.0417375463199372,1,1,1,"hepatocyte growth factor-activated receptor activity","MF"
"3525","GO:0014812",0.0417375463199372,1,1,1,"muscle cell migration","BP"
"9799","GO:0070495",0.0417375463199372,1,1,1,"negative regulation of thrombin-activated receptor signaling pathway","BP"
"10158","GO:0071635",0.0417375463199372,1,1,1,"negative regulation of transforming growth factor beta production","BP"
"11329","GO:1901299",0.0417375463199372,1,1,1,"negative regulation of hydrogen peroxide-mediated programmed cell death","BP"
"565","GO:0002051",0.0419837999983979,1,1,1,"osteoblast fate commitment","BP"
"9485","GO:0061344",0.0419837999983979,1,1,1,"regulation of cell adhesion involved in heart morphogenesis","BP"
"11317","GO:1901189",0.0419837999983979,1,1,1,"positive regulation of ephrin receptor signaling pathway","BP"
"11448","GO:1902231",0.0423388212998404,1,1,1,"positive regulation of intrinsic apoptotic signaling pathway in response to DNA damage","BP"
"4939","GO:0030717",0.0423528377497582,1,1,1,"oocyte karyosome formation","BP"
"6010","GO:0034638",0.0430755390667392,1,1,1,"phosphatidylcholine catabolic process","BP"
"7785","GO:0046338",0.0430755390667392,1,1,1,"phosphatidylethanolamine catabolic process","BP"
"1736","GO:0005849",0.0432367773044353,1,1,1,"mRNA cleavage factor complex","CC"
"7034","GO:0043175",0.0432367773044353,1,1,1,"RNA polymerase core enzyme binding","MF"
"12438","GO:2000805",0.0432367773044353,1,1,1,"negative regulation of termination of RNA polymerase II transcription, poly(A)-coupled","BP"
"2959","GO:0008670",0.0432914163466681,1,1,1,"2,4-dienoyl-CoA reductase (NADPH) activity","MF"
"9890","GO:0070830",0.0435779748558462,0.993332199033497,3,11,"bicellular tight junction assembly","BP"
"12525","GO:2001280",0.0435849774475907,1,1,1,"positive regulation of unsaturated fatty acid biosynthetic process","BP"
"11004","GO:0099175",0.0436880180556179,0.996789790609196,2,5,"regulation of postsynapse organization","BP"
"6707","GO:0042175",0.0437208490687174,1,1,1,"nuclear outer membrane-endoplasmic reticulum membrane network","CC"
"10967","GO:0098993",0.0437208490687174,1,1,1,"anchored component of synaptic vesicle membrane","CC"
"4326","GO:0019413",0.0437487253565131,1,1,1,"acetate biosynthetic process","BP"
"4327","GO:0019427",0.0437487253565131,1,1,1,"acetyl-CoA biosynthetic process from acetate","BP"
"4347","GO:0019542",0.0437487253565131,1,1,1,"propionate biosynthetic process","BP"
"4601","GO:0022604",0.0439415217219145,0.992781973325579,3,16,"regulation of cell morphogenesis","BP"
"1936","GO:0006288",0.0452810826769735,1,1,1,"base-excision repair, DNA ligation","BP"
"12149","GO:1990599",0.0452810826769735,1,1,1,"3' overhang single-stranded DNA endodeoxyribonuclease activity","MF"
"7635","GO:0045744",0.0458060243760459,0.996543795403267,2,5,"negative regulation of G protein-coupled receptor signaling pathway","BP"
"5268","GO:0031698",0.045815338564267,0.99625628792787,2,6,"beta-2 adrenergic receptor binding","MF"
"3364","GO:0010753",0.0467660896694147,0.992197060122448,3,15,"positive regulation of cGMP-mediated signaling","BP"
"10445","GO:0086091",0.0469913037657413,0.996105517605384,2,6,"regulation of heart rate by cardiac conduction","BP"
"7359","GO:0044615",0.0478832368938953,0.995625601473066,2,8,"nuclear pore nuclear basket","CC"
"9245","GO:0060447",0.0480750547672736,1,1,1,"bud outgrowth involved in lung branching","BP"
"9333","GO:0060739",0.0480750547672736,1,1,1,"mesenchymal-epithelial cell signaling involved in prostate gland development","BP"
"10188","GO:0071774",0.0480750547672736,1,1,1,"response to fibroblast growth factor","BP"
"10192","GO:0071799",0.0480750547672736,1,1,1,"cellular response to prostaglandin D stimulus","BP"
"4420","GO:0019897",0.0483663853255811,0.991743878796917,3,16,"extrinsic component of plasma membrane","CC"
"9709","GO:0070221",0.0495105577417459,1,1,1,"sulfide oxidation, using sulfide:quinone oxidoreductase","BP"
"9710","GO:0070224",0.0495105577417459,1,1,1,"sulfide:quinone oxidoreductase activity","MF"
"11710","GO:1903779",0.0497152276821438,0.991976016530414,3,11,"regulation of cardiac conduction","BP"
"5720","GO:0033276",0.0500949290379224,0.995471656133424,2,7,"transcription factor TFTC complex","CC"
"2833","GO:0008381",0.0512681770837247,0.995538701299779,2,6,"mechanosensitive ion channel activity","MF"
