"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"1","unknown",0.00162874913906439,0.998816330853352,233,7588,NA,NA
"2","GO:0045944",0.0105322399245129,0.994995623933168,18,369,"positive regulation of transcription by RNA polymerase II","BP"
"3","GO:0007283",0.0444300216359355,0.98241194253887,8,149,"spermatogenesis","BP"
"4","GO:0008285",0.0197715788035072,0.993314736694667,8,125,"negative regulation of cell proliferation","BP"
"5","GO:0061630",0.0492813496518164,0.981543731411091,7,123,"ubiquitin protein ligase activity","MF"
"6","GO:0004725",0.0285765970948557,0.991489419316424,6,87,"protein tyrosine phosphatase activity","MF"
"7","GO:0007411",0.0417921200121413,0.986362880620768,6,95,"axon guidance","BP"
"8","GO:0004518",0.0015539721325577,0.999811505627597,5,33,"nuclease activity","MF"
"9","GO:0007528",0.00526695415104103,0.999132058443796,5,43,"neuromuscular junction development","BP"
"10","GO:0042733",0.00130879413079825,0.999848322509756,5,31,"embryonic digit morphogenesis","BP"
"11","GO:0060070",0.000724835433642722,0.99992734373767,5,28,"canonical Wnt signaling pathway","BP"
"12","GO:0006351",0.0129888540477393,0.997919097596127,4,34,"transcription, DNA-templated","BP"
"13","GO:0006887",0.0490798336172508,0.987896002202435,4,52,"exocytosis","BP"
"14","GO:0007611",0.0041420104054368,0.999535794046021,4,25,"learning or memory","BP"
"15","GO:0030534",0.00309824752527041,0.999683103185907,4,23,"adult behavior","BP"
"16","GO:0001537",0.00247192302277258,0.999870872901608,3,11,"N-acetylgalactosamine 4-O-sulfotransferase activity","MF"
"17","GO:0001702",0.00965799919124975,0.999104005052783,3,17,"gastrulation with mouth forming second","BP"
"18","GO:0007276",7.08509178905657e-05,0.999999528067575,3,4,"gamete generation","BP"
"19","GO:0008340",0.047326710525167,0.991491384420436,3,31,"determination of adult lifespan","BP"
"20","GO:0010977",0.0142158405091688,0.99844734354516,3,20,"negative regulation of neuron projection development","BP"
"21","GO:0016051",0.00522418053230893,0.999624243717596,3,14,"carbohydrate biosynthetic process","BP"
"22","GO:0016199",0.00820501864551076,0.99928919620467,3,16,"axon midline choice point recognition","BP"
"23","GO:0016322",0.00822031738338493,0.999287385219564,3,16,"neuron remodeling","BP"
"24","GO:0017046",0.0311286284498313,0.995308861499554,3,26,"peptide hormone binding","MF"
"25","GO:0019897",0.00827351397556288,0.999281078241529,3,16,"extrinsic component of plasma membrane","CC"
"26","GO:0030317",0.0248356517712621,0.99660406952829,3,23,"flagellated sperm motility","BP"
"27","GO:0030326",0.0302741885518295,0.995486462760631,3,26,"embryonic limb morphogenesis","BP"
"28","GO:0031397",0.0175215079339374,0.997919588843581,3,21,"negative regulation of protein ubiquitination","BP"
"29","GO:0032880",0.0345017651610811,0.994573116854703,3,27,"regulation of protein localization","BP"
"30","GO:0035176",0.0284748345023848,0.995866905853483,3,25,"social behavior","BP"
"31","GO:0042475",0.01653103133706,0.998089625351301,3,20,"odontogenesis of dentin-containing tooth","BP"
"32","GO:0045335",0.023664428760578,0.99682338542342,3,23,"phagocytic vesicle","CC"
"33","GO:0045746",0.00863317762706533,0.999245640340756,3,15,"negative regulation of Notch signaling pathway","BP"
"34","GO:0048013",0.00722734965948326,0.99940823049376,3,15,"ephrin receptor signaling pathway","BP"
"35","GO:0060173",0.018823144857845,0.997703863549023,3,21,"limb development","BP"
"36","GO:0001733",0.0468661879616914,0.995391510623237,2,13,"galactosylceramide sulfotransferase activity","MF"
"37","GO:0003197",0.0171010414972777,0.999106938661777,2,8,"endocardial cushion development","BP"
"38","GO:0003198",0.00200605244200868,0.99998230890851,2,3,"epithelial to mesenchymal transition involved in endocardial cushion formation","BP"
"39","GO:0003344",0.0176857195076409,0.999059767451156,2,8,"pericardium morphogenesis","BP"
"40","GO:0003429",0.045612286242837,0.995581274404753,2,13,"growth plate cartilage chondrocyte morphogenesis","BP"
"41","GO:0004198",0.0321971620460791,0.997482565083392,2,11,"calcium-dependent cysteine-type endopeptidase activity","MF"
"42","GO:0004991",0.00078860098474228,1,2,2,"parathyroid hormone receptor activity","MF"
"43","GO:0005245",0.0473872860525789,0.995311788327422,2,13,"voltage-gated calcium channel activity","MF"
"44","GO:0005484",0.0443357686559928,0.995771433787201,2,13,"SNAP receptor activity","MF"
"45","GO:0006904",0.046859195845494,0.995442449912046,2,12,"vesicle docking involved in exocytosis","BP"
"46","GO:0006906",0.0394572924388338,0.996507954200421,2,12,"vesicle fusion","BP"
"47","GO:0007141",0.0170034994941216,0.999114724289474,2,8,"male meiosis I","BP"
"48","GO:0007188",0.0270761221853617,0.998103461696005,2,10,"adenylate cyclase-modulating G protein-coupled receptor signaling pathway","BP"
"49","GO:0007303",0.00193888971812163,0.999983197502116,2,3,"cytoplasmic transport, nurse cell to oocyte","BP"
"50","GO:0007589",0.021006345928915,0.998742277905099,2,9,"body fluid secretion","BP"
"51","GO:0009247",0.0400212382662205,0.99643045944659,2,12,"glycolipid biosynthetic process","BP"
"52","GO:0009792",0.0307171497442,0.997696796174504,2,10,"embryo development ending in birth or egg hatching","BP"
"53","GO:0010225",0.0170635777213003,0.999109931807105,2,8,"response to UV-C","BP"
"54","GO:0010314",0.00722240508386566,0.999798342233,2,5,"phosphatidylinositol-5-phosphate binding","MF"
"55","GO:0010614",0.0294513754961655,0.997841385489513,2,10,"negative regulation of cardiac muscle hypertrophy","BP"
"56","GO:0010719",0.0104754685574203,0.999614035354109,2,6,"negative regulation of epithelial to mesenchymal transition","BP"
"57","GO:0014033",0.00920974795165464,0.999682820764738,2,6,"neural crest cell differentiation","BP"
"58","GO:0016314",0.00381780296749697,0.99993391919521,2,4,"phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase activity","MF"
"59","GO:0030279",0.0240129732516107,0.998455573188413,2,9,"negative regulation of ossification","BP"
"60","GO:0030686",0.0221123422161662,0.998639259471793,2,9,"90S preribosome","CC"
"61","GO:0031018",0.0212646600292178,0.99871847628827,2,9,"endocrine pancreas development","BP"
"62","GO:0031143",0.0188718261947025,0.998961461864013,2,8,"pseudopodium","CC"
"63","GO:0031201",0.044611066442537,0.995730683253576,2,13,"SNARE complex","CC"
"64","GO:0032728",0.0440200935842963,0.995817984494045,2,13,"positive regulation of interferon-beta production","BP"
"65","GO:0035255",0.0230170151586219,0.99855286367851,2,9,"ionotropic glutamate receptor binding","MF"
"66","GO:0035577",0.0268066914831096,0.998132413937888,2,10,"azurophil granule membrane","CC"
"67","GO:0036302",0.00198859666029141,0.999982541361667,2,3,"atrioventricular canal development","BP"
"68","GO:0042711",0.00964434380712088,0.999659735780178,2,6,"maternal behavior","BP"
"69","GO:0042813",0.0491944141698473,0.994985768514651,2,14,"Wnt-activated receptor activity","MF"
"70","GO:0043085",0.0270116219986446,0.99811040725455,2,10,"positive regulation of catalytic activity","BP"
"71","GO:0043274",0.0264810270341665,0.998167194930705,2,10,"phospholipase binding","MF"
"72","GO:0045179",0.027890404678028,0.998014993608332,2,10,"apical cortex","CC"
"73","GO:0045740",0.0322250897556909,0.997479197637625,2,11,"positive regulation of DNA replication","BP"
"74","GO:0047756",0.0173087087031682,0.999090282828936,2,8,"chondroitin 4-sulfotransferase activity","MF"
"75","GO:0048008",0.0221591309798726,0.99863483783528,2,9,"platelet-derived growth factor receptor signaling pathway","BP"
"76","GO:0048663",0.00949882965448441,0.999667528229297,2,6,"neuron fate commitment","BP"
"77","GO:0048681",0.0133351535452031,0.999411672038783,2,7,"negative regulation of axon regeneration","BP"
"78","GO:0048754",0.0183075970890411,0.999008657984491,2,8,"branching morphogenesis of an epithelial tube","BP"
"79","GO:0048854",0.0397224299711319,0.996471597560977,2,12,"brain morphogenesis","BP"
"80","GO:0048873",0.0355338682134815,0.997068862378721,2,11,"homeostasis of number of cells within a tissue","BP"
"81","GO:0050694",0.0286268019075197,0.997933745935804,2,10,"galactose 3-O-sulfotransferase activity","MF"
"82","GO:0050771",0.0298061579039763,0.997801200209369,2,10,"negative regulation of axonogenesis","BP"
"83","GO:0060125",0.00416332252079506,0.999924637800476,2,4,"negative regulation of growth hormone secretion","BP"
"84","GO:0060179",0.0139759257264898,0.999367933435003,2,7,"male mating behavior","BP"
"85","GO:0060325",0.0220989330804964,0.998640525719666,2,9,"face morphogenesis","BP"
"86","GO:0060412",0.0433305878601181,0.995919003335253,2,13,"ventricular septum morphogenesis","BP"
"87","GO:0060444",0.0312011340248051,0.997601595141599,2,11,"branching involved in mammary gland duct morphogenesis","BP"
"88","GO:0060740",0.00201986195474772,0.999982124267297,2,3,"prostate gland epithelium morphogenesis","BP"
"89","GO:0060956",0.00200605244200868,0.99998230890851,2,3,"endocardial cell differentiation","BP"
"90","GO:0060982",0.0370521004741535,0.996831437632398,2,12,"coronary artery morphogenesis","BP"
"91","GO:0070102",0.000683087104354567,1,2,2,"interleukin-6-mediated signaling pathway","BP"
"92","GO:0070207",0.0230362273231565,0.998551008397898,2,9,"protein homotrimerization","BP"
"93","GO:0070273",0.0313891819494636,0.997618663179348,2,10,"phosphatidylinositol-4-phosphate binding","MF"
"94","GO:0071257",0.00206225520755413,0.999981553360747,2,3,"cellular response to electrical stimulus","BP"
"95","GO:0071300",0.036802826619305,0.996864305590118,2,12,"cellular response to retinoic acid","BP"
"96","GO:0071340",0.0290827140750954,0.997882859015734,2,10,"skeletal muscle acetylcholine-gated channel clustering","BP"
"97","GO:0097150",0.0492210728334889,0.99498155079945,2,14,"neuronal stem cell population maintenance","BP"
"98","GO:0098719",0.0041952895880569,0.999923758019457,2,4,"sodium ion import across plasma membrane","BP"
"99","GO:0099524",0.0101003946805281,0.999634908412142,2,6,"postsynaptic cytosol","CC"
"100","GO:1900745",0.0286413932112978,0.99793212423107,2,10,"positive regulation of p38MAPK cascade","BP"
"101","GO:1990782",0.0169308871268286,0.999120504395068,2,8,"protein tyrosine kinase binding","MF"
"102","GO:2000650",0.00753114157337317,0.99978507846367,2,5,"negative regulation of sodium ion transmembrane transporter activity","BP"
"103","GO:0000747",0.0256705912041123,1,1,1,"conjugation with cellular fusion","BP"
"104","GO:0002051",0.0270041499985205,1,1,1,"osteoblast fate commitment","BP"
"105","GO:0002151",0.0256705946305078,1,1,1,"G-quadruplex RNA binding","MF"
