Scaffold_01	70728	71285	12
Scaffold_01	72061	72653	14
Scaffold_01	74715	75504	18
Scaffold_01	77141	78219	22
Scaffold_01	80701	81072	11
Scaffold_01	81352	83745	48
Scaffold_01	84678	85303	14
Scaffold_01	86275	90755	92
Scaffold_01	92491	93893	37
Scaffold_01	142681	144251	38
Scaffold_01	175654	183961	173
Scaffold_01	208989	209656	17
Scaffold_01	209956	213629	74
Scaffold_01	214446	215376	20
Scaffold_01	215831	221463	119
Scaffold_01	222782	223273	10
Scaffold_01	223419	223943	11
Scaffold_01	224070	229951	119
Scaffold_01	232265	232785	14
Scaffold_01	233045	239360	127
Scaffold_01	241343	242796	57
Scaffold_01	288347	289009	15
Scaffold_01	291775	292453	17
Scaffold_01	293274	294715	38
Scaffold_01	298171	298667	10
Scaffold_01	299967	300813	17
Scaffold_01	303073	303601	13
Scaffold_01	303852	304855	24
Scaffold_01	305982	307411	29
Scaffold_01	321931	322384	10
Scaffold_01	326252	329790	77
Scaffold_01	330549	331289	16
Scaffold_01	334361	335048	23
Scaffold_01	335884	336416	13
Scaffold_01	342092	342495	16
Scaffold_01	343285	343567	10
Scaffold_01	350473	350979	11
Scaffold_01	353372	353805	10
Scaffold_01	355320	355941	14
Scaffold_01	367949	368725	17
Scaffold_01	373701	374340	15
Scaffold_01	375983	377574	42
Scaffold_01	380001	380422	10
Scaffold_01	381089	381813	18
Scaffold_01	384126	384457	13
Scaffold_01	388350	388907	15
Scaffold_01	394226	394464	12
Scaffold_01	396231	400911	99
Scaffold_01	403626	405796	48
Scaffold_01	406611	407379	17
Scaffold_01	418290	418870	15
Scaffold_01	419218	423147	87
Scaffold_01	478951	484038	102
Scaffold_01	485697	486711	24
Scaffold_01	488700	489171	10
Scaffold_01	489793	490943	27
Scaffold_01	492356	493194	23
Scaffold_01	493579	494415	17
Scaffold_01	496802	497262	10
Scaffold_01	498930	499604	17
Scaffold_01	501424	501880	11
Scaffold_01	505445	505914	11
Scaffold_01	507584	508233	13
Scaffold_01	512839	513318	10
Scaffold_01	513461	515436	41
Scaffold_01	520106	521381	27
Scaffold_01	521591	523109	33
Scaffold_01	534051	534548	11
Scaffold_01	534929	535482	13
Scaffold_01	535802	536546	16
Scaffold_01	537302	537796	12
Scaffold_01	538064	538246	12
Scaffold_01	539589	540007	10
Scaffold_01	540234	540724	10
Scaffold_01	544335	545010	17
Scaffold_01	547628	548273	16
Scaffold_01	562126	562592	11
Scaffold_01	563323	565894	58
Scaffold_01	568772	569498	15
Scaffold_01	578991	579625	13
Scaffold_01	588159	589373	25
Scaffold_01	597720	598118	11
Scaffold_01	599378	599786	10
Scaffold_01	601439	601977	12
Scaffold_01	608785	609276	10
Scaffold_01	609336	609935	16
Scaffold_01	623837	624312	11
Scaffold_01	645818	647335	32
Scaffold_01	655532	658609	62
Scaffold_01	658841	659337	10
Scaffold_01	671932	672289	10
Scaffold_01	691579	692439	20
Scaffold_01	707061	707551	11
Scaffold_01	714759	715868	24
Scaffold_01	716059	716480	10
Scaffold_01	717278	717744	10
Scaffold_01	718832	719732	27
Scaffold_01	720466	721706	27
Scaffold_01	722455	723423	24
Scaffold_01	724016	726651	54
Scaffold_01	737125	737881	40
Scaffold_01	817591	818275	36
Scaffold_01	844072	844607	11
Scaffold_01	867287	867891	13
Scaffold_01	869316	869753	10
Scaffold_01	873207	873690	11
Scaffold_01	876593	877089	10
Scaffold_01	878078	881698	75
Scaffold_01	888339	889244	23
Scaffold_01	893402	894094	14
Scaffold_01	897187	897732	17
Scaffold_01	901804	903121	32
Scaffold_01	904292	905452	32
Scaffold_01	906045	907420	33
Scaffold_01	908349	908880	11
Scaffold_01	909908	910473	12
Scaffold_01	910559	911456	24
Scaffold_01	912051	912425	10
Scaffold_01	919589	920030	11
Scaffold_01	922760	924923	46
Scaffold_01	925637	926330	14
Scaffold_01	936515	937859	31
Scaffold_01	939216	939610	15
Scaffold_01	941279	941749	11
Scaffold_01	942005	942383	12
Scaffold_01	945494	946039	12
Scaffold_01	947443	948276	19
Scaffold_01	951939	952410	10
Scaffold_01	967694	968620	23
Scaffold_01	979724	980059	10
Scaffold_01	982284	983078	17
Scaffold_01	983260	983787	12
Scaffold_01	987931	988668	15
Scaffold_01	989811	990757	19
Scaffold_01	992321	993162	17
Scaffold_01	993264	993769	12
Scaffold_01	994371	995184	21
Scaffold_01	998437	998898	14
Scaffold_01	1002840	1005320	57
Scaffold_01	1009494	1011633	47
Scaffold_01	1027968	1028500	12
Scaffold_01	1101334	1101806	11
Scaffold_01	1107405	1108552	23
Scaffold_01	1109820	1110227	10
Scaffold_01	1114110	1114730	14
Scaffold_01	1114947	1115395	11
Scaffold_01	1116635	1117164	12
Scaffold_01	1121165	1122462	29
Scaffold_01	1122791	1123864	24
Scaffold_01	1127890	1128528	18
Scaffold_01	1132178	1132695	12
Scaffold_01	1136157	1136898	15
Scaffold_01	1182489	1183494	22
Scaffold_01	1191434	1191959	11
Scaffold_01	1201962	1202412	10
Scaffold_01	1203465	1203940	11
Scaffold_01	1209051	1209605	15
Scaffold_01	1373727	1374095	11
Scaffold_01	1376529	1377130	13
Scaffold_01	1378934	1379663	15
Scaffold_01	1389693	1390628	20
Scaffold_01	1393343	1393800	13
Scaffold_01	1404929	1406194	26
Scaffold_01	1408178	1408566	14
Scaffold_01	1435079	1436141	24
Scaffold_01	1437414	1437774	10
Scaffold_01	1443681	1444217	14
Scaffold_01	1445783	1446957	30
Scaffold_01	1838966	1841810	57
Scaffold_01	1848017	1848509	10
Scaffold_01	1851691	1852617	20
Scaffold_01	1859562	1860250	15
Scaffold_01	1861494	1861976	10
Scaffold_01	1866931	1867680	16
Scaffold_01	1898021	1898598	12
Scaffold_01	1951023	1951523	11
Scaffold_01	1959204	1959742	13
Scaffold_01	1960807	1961204	10
Scaffold_01	1961636	1962501	18
Scaffold_01	1964491	1964986	10
Scaffold_01	1965253	1966359	25
Scaffold_01	1971353	1971953	15
Scaffold_01	1982344	1982917	12
Scaffold_01	1984035	1984566	12
Scaffold_01	1985063	1985536	10
Scaffold_01	1988834	1989377	13
Scaffold_01	2016360	2017001	14
Scaffold_01	2018437	2019309	18
Scaffold_01	2022649	2024164	31
Scaffold_01	2025253	2026670	31
Scaffold_01	2027573	2032342	97
Scaffold_01	2034588	2039635	102
Scaffold_01	2047913	2048309	10
Scaffold_01	2058862	2064431	116
Scaffold_01	2067773	2068452	16
Scaffold_01	2131790	2132799	23
Scaffold_01	2133529	2134015	10
Scaffold_01	2140882	2141955	22
Scaffold_01	2142168	2143046	21
Scaffold_01	2143693	2144205	11
Scaffold_01	2151095	2152129	22
Scaffold_01	2153277	2153852	18
Scaffold_01	2157308	2157856	11
Scaffold_01	2158623	2158976	14
Scaffold_01	2160954	2161592	14
Scaffold_01	2164519	2165153	14
Scaffold_01	2199422	2200456	23
Scaffold_01	2201227	2201593	10
Scaffold_01	2201878	2202632	16
Scaffold_01	2239483	2240235	22
Scaffold_01	2241172	2241703	11
Scaffold_01	2244802	2245168	10
Scaffold_01	2245547	2245982	10
Scaffold_01	2247009	2247409	10
Scaffold_01	2250044	2252777	59
Scaffold_01	2254541	2255314	16
Scaffold_01	2255433	2257987	66
Scaffold_01	2259036	2260086	22
Scaffold_01	2260565	2261208	13
Scaffold_01	2261463	2262009	12
Scaffold_01	2264256	2264733	10
Scaffold_01	2267025	2268389	28
Scaffold_01	2275091	2276080	20
Scaffold_01	2280638	2281125	12
Scaffold_01	2282148	2284195	41
Scaffold_01	2284338	2284819	10
Scaffold_01	2285356	2285941	13
Scaffold_01	2287451	2288024	14
Scaffold_01	2291746	2292488	19
Scaffold_01	2293943	2294610	23
Scaffold_01	2296259	2296838	12
Scaffold_01	2298423	2298869	10
Scaffold_01	2300819	2301386	13
Scaffold_01	2303625	2304782	24
Scaffold_01	2312270	2312826	12
Scaffold_01	2315902	2316722	17
Scaffold_01	2368715	2369287	12
Scaffold_01	2373583	2374130	13
Scaffold_01	2375657	2376271	13
Scaffold_01	2376716	2377461	17
Scaffold_01	2382910	2384890	44
Scaffold_01	2387180	2387662	11
Scaffold_01	2388199	2388813	15
Scaffold_01	2390333	2390828	10
