"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"7117","GO:0035877",0.00227762769007863,0.999998782771837,1,2,"death effector domain binding","MF"
"6950","GO:0035368",0.00336550324661326,0.999996455047606,1,3,"selenocysteine insertion sequence binding","MF"
"403","GO:0001640",0.00351358417815887,0.999996135960554,1,3,"adenylate cyclase inhibiting G protein-coupled glutamate receptor activity","MF"
"11109","GO:0070905",0.00358893533943296,0.999995968305769,1,3,"serine binding","MF"
"405","GO:0001642",0.00362833350567949,0.999995879225784,1,3,"group III metabotropic glutamate receptor activity","MF"
"12027","GO:0097199",0.00571398608903005,0.999987727423775,1,5,"cysteine-type endopeptidase activity involved in apoptotic signaling pathway","MF"
"3771","GO:0010855",0.00896802812009797,0.999966896853416,1,8,"adenylate cyclase inhibitor activity","MF"
"1643","GO:0005096",0.00948835792488718,0.999595077522822,2,132,"GTPase activator activity","MF"
"4432","GO:0016595",0.0105230310141853,0.999953094714112,1,10,"glutamate binding","MF"
"12004","GO:0097153",0.0110557610725176,0.999948214497797,1,10,"cysteine-type endopeptidase activity involved in apoptotic process","MF"
"7770","GO:0043021",0.0156682149322982,0.999891963362317,1,15,"ribonucleoprotein complex binding","MF"
"11013","GO:0070628",0.0179080987527411,0.999858745342097,1,15,"proteasome binding","MF"
"1701","GO:0005245",0.0195466677059421,0.999830202168538,1,17,"voltage-gated calcium channel activity","MF"
"5240","GO:0030169",0.0215501473029084,0.999792104413879,1,19,"low-density lipoprotein particle binding","MF"
"1638","GO:0005089",0.0221322556102561,0.999780068476882,1,20,"Rho guanyl-nucleotide exchange factor activity","MF"
"1014","GO:0003755",0.0265180457718705,0.999680994519876,1,24,"peptidyl-prolyl cis-trans isomerase activity","MF"
"4458","GO:0016706",0.0265760668125589,0.999679590049724,1,24,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors","MF"
"3077","GO:0008329",0.0284238829305168,0.999632598934024,1,25,"signaling pattern recognition receptor activity","MF"
"1011","GO:0003743",0.0348103148340495,0.999442651663574,1,32,"translation initiation factor activity","MF"
"1009","GO:0003730",0.0383814338480144,0.99932025426458,1,34,"mRNA 3'-UTR binding","MF"
"2935","GO:0008066",0.0406068089921281,0.999237246653271,1,36,"glutamate receptor activity","MF"
"1702","GO:0005246",0.040671373389712,0.999235416449417,1,35,"calcium channel regulator activity","MF"
"1790","GO:0005543",0.0436858808629593,0.999114255148938,1,39,"phospholipid binding","MF"
"9137","GO:0048306",0.0453945766004448,0.99904122884103,1,42,"calcium-dependent protein binding","MF"
"5417","GO:0030544",0.0464137420483969,0.998997311833639,1,42,"Hsp70 protein binding","MF"
