"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"6030","GO:0034704",0.000944552385246063,0.999977336674969,3,5,"calcium channel complex","CC"
"3700","GO:0015711",0.00667209907261965,0.999805768175185,2,6,"organic anion transport","BP"
"3257","GO:0010314",0.00667324603469701,0.99982119795513,2,5,"phosphatidylinositol-5-phosphate binding","MF"
"7101","GO:0043325",0.00758121517793576,0.999406724408046,3,11,"phosphatidylinositol-3,4-bisphosphate binding","MF"
"4816","GO:0030336",0.00788740278859838,0.998264076226758,6,56,"negative regulation of cell migration","BP"
"1267","GO:0004652",0.0083087161090071,0.999750393425067,2,5,"polynucleotide adenylyltransferase activity","MF"
"9053","GO:0060027",0.00897605564063319,0.999827353531687,2,3,"convergent extension involved in gastrulation","BP"
"10411","GO:0080025",0.0120700327798155,0.998820151265877,3,14,"phosphatidylinositol-3,5-bisphosphate binding","MF"
"7493","GO:0045295",0.0138928523319416,0.998514204153472,3,18,"gamma-catenin binding","MF"
"5464","GO:0032467",0.0162679553911206,0.998142177010673,3,19,"positive regulation of cytokinesis","BP"
"6186","GO:0035261",0.0166094998641307,0.999219226083548,2,6,"external genitalia morphogenesis","BP"
"10681","GO:0097149",0.0169776090700978,0.999092335120562,2,9,"centralspindlin complex","CC"
"2071","GO:0006520",0.017633948641816,0.997912079757009,3,20,"cellular amino acid metabolic process","BP"
"3648","GO:0015347",0.0187883976904748,0.998940001779056,2,9,"sodium-independent organic anion transmembrane transporter activity","MF"
"2207","GO:0006744",0.0195172576263372,0.998852558366869,2,10,"ubiquinone biosynthetic process","BP"
"2651","GO:0007638",0.0202742963775153,0.998882661265538,2,7,"mechanosensory behavior","BP"
"3046","GO:0009249",0.0215344244765181,1,1,1,"protein lipoylation","BP"
"5816","GO:0033819",0.0215344244765181,1,1,1,"lipoyl(octanoyl) transferase activity","MF"
"11093","GO:0102555",0.0215344244765181,1,1,1,"octanoyl transferase activity (acting on glycine-cleavage complex H protein)","MF"
"170","GO:0000454",0.0215344244765181,1,1,1,"snoRNA guided rRNA pseudouridine synthesis","BP"
"5577","GO:0032795",0.0215344244765181,1,1,1,"heterotrimeric G-protein binding","MF"
"6675","GO:0042101",0.0215344244765181,1,1,1,"T cell receptor complex","CC"
"6900","GO:0042774",0.0215344244765181,1,1,1,"plasma membrane ATP synthesis coupled electron transport","BP"
"7526","GO:0045446",0.0215344244765181,1,1,1,"endothelial cell differentiation","BP"
"8449","GO:0050651",0.0215344244765181,1,1,1,"dermatan sulfate proteoglycan biosynthetic process","BP"
"10341","GO:0072492",0.0215344244765181,1,1,1,"host cell mitochondrial intermembrane space","CC"
"10963","GO:0098984",0.0215344244765181,1,1,1,"neuron to neuron synapse","CC"
"2164","GO:0006666",0.0215344301496066,1,1,1,"3-keto-sphinganine metabolic process","BP"
"8042","GO:0047560",0.0215344301496066,1,1,1,"3-dehydrosphinganine reductase activity","MF"
"3134","GO:0009710",0.0215347684234734,1,1,1,"tropane alkaloid biosynthetic process","BP"
"8422","GO:0050358",0.0215347684234734,1,1,1,"tropinone reductase activity","MF"
"3133","GO:0009706",0.0215359916841374,1,1,1,"chloroplast inner membrane","CC"
"3180","GO:0009941",0.0215359916841374,1,1,1,"chloroplast envelope","CC"
"3207","GO:0010028",0.0215359916841374,1,1,1,"xanthophyll cycle","BP"
"1036","GO:0004092",0.0215914916652164,1,1,1,"carnitine O-acetyltransferase activity","MF"
"969","GO:0003960",0.0216342849379815,1,1,1,"NADPH:quinone reductase activity","MF"
"11899","GO:1904878",0.0220696380931988,1,1,1,"negative regulation of calcium ion transmembrane transport via high voltage-gated calcium channel","BP"
"3043","GO:0009236",0.0222367831411238,1,1,1,"cobalamin biosynthetic process","BP"
"6010","GO:0034638",0.0229936071056007,1,1,1,"phosphatidylcholine catabolic process","BP"
"7785","GO:0046338",0.0229936071056007,1,1,1,"phosphatidylethanolamine catabolic process","BP"
"3098","GO:0009501",0.023105349337118,1,1,1,"amyloplast","CC"
"440","GO:0001772",0.0236644489288206,0.998530219415557,2,8,"immunological synapse","CC"
"7069","GO:0043252",0.0242396065143876,0.998400134799289,2,10,"sodium-independent organic anion transport","BP"
"874","GO:0003428",0.0244864372246429,1,1,1,"chondrocyte intercalation involved in growth plate cartilage morphogenesis","BP"
"9269","GO:0060536",0.0244864372246429,1,1,1,"cartilage morphogenesis","BP"
"255","GO:0000915",0.0247935658661273,0.998343622334795,2,10,"actomyosin contractile ring assembly","BP"
"9052","GO:0060026",0.0258198172399964,0.998273366424894,2,9,"convergent extension","BP"
"6394","GO:0035886",0.0258483159490244,1,1,1,"vascular associated smooth muscle cell differentiation","BP"
"9709","GO:0070221",0.0267556766694274,1,1,1,"sulfide oxidation, using sulfide:quinone oxidoreductase","BP"
"9710","GO:0070224",0.0267556766694274,1,1,1,"sulfide:quinone oxidoreductase activity","MF"
"8697","GO:0051256",0.0276327378384728,0.998010644589364,2,11,"mitotic spindle midzone assembly","BP"
"9549","GO:0061589",0.0278374832607164,0.998407076238672,2,5,"calcium activated phosphatidylserine scrambling","BP"
"9550","GO:0061590",0.0278374832607164,0.998407076238672,2,5,"calcium activated phosphatidylcholine scrambling","BP"
"9551","GO:0061591",0.0278374832607164,0.998407076238672,2,5,"calcium activated galactosylceramide scrambling","BP"
"9554","GO:0061608",0.0287031975590886,0.997967807100288,2,9,"nuclear import signal receptor activity","MF"
"1053","GO:0004123",0.0305235522037138,1,1,1,"cystathionine gamma-lyase activity","MF"
"4059","GO:0016846",0.0305235522037138,1,1,1,"carbon-sulfur lyase activity","MF"
"4200","GO:0018272",0.0305235522037138,1,1,1,"protein-pyridoxal-5-phosphate linkage via peptidyl-N6-pyridoxal phosphate-L-lysine","BP"
"7343","GO:0044524",0.0305235522037138,1,1,1,"protein sulfhydration","BP"
"7348","GO:0044540",0.0305235522037138,1,1,1,"L-cystine L-cysteine-lyase (deaminating)","MF"
"11092","GO:0102524",0.0305654731341513,1,1,1,"tRNAPhe (7-(3-amino-3-carboxypropyl)wyosine37-C2)-hydroxylase activity","MF"
"1011","GO:0004055",0.0308391659152597,1,1,1,"argininosuccinate synthase activity","MF"
"10327","GO:0072383",0.0311208307073145,0.997698051557109,2,9,"plus-end-directed vesicle transport along microtubule","BP"
"6191","GO:0035267",0.0313030342682316,0.997589513366319,2,11,"NuA4 histone acetyltransferase complex","CC"
"7250","GO:0043968",0.031388625892167,0.997579348291949,2,11,"histone H2A acetylation","BP"
"10189","GO:0071782",0.0316603319792165,1,1,1,"endoplasmic reticulum tubular network","CC"
"11972","GO:1905344",0.0321910379903096,1,1,1,"prostaglandin catabolic process","BP"
"5202","GO:0031499",0.0323020558982373,1,1,1,"TRAMP complex","CC"
"5750","GO:0033500",0.0323020558982373,1,1,1,"carbohydrate homeostasis","BP"
"7212","GO:0043629",0.0323020558982373,1,1,1,"ncRNA polyadenylation","BP"
"7213","GO:0043630",0.0323020558982373,1,1,1,"ncRNA polyadenylation involved in polyadenylation-dependent ncRNA catabolic process","BP"
"9132","GO:0060212",0.0323020558982373,1,1,1,"negative regulation of nuclear-transcribed mRNA poly(A) tail shortening","BP"
"9823","GO:0070568",0.0323020558982373,1,1,1,"guanylyltransferase activity","MF"
"9975","GO:0071050",0.0323020558982373,1,1,1,"snoRNA polyadenylation","BP"
"9979","GO:0071076",0.0323020558982373,1,1,1,"RNA 3' uridylation","BP"
"2896","GO:0008514",0.0328922136416168,0.997398275267161,2,11,"organic anion transmembrane transporter activity","MF"
"1151","GO:0004411",0.0330556674961615,1,1,1,"homogentisate 1,2-dioxygenase activity","MF"
"2106","GO:0006572",0.0330556674961615,1,1,1,"tyrosine catabolic process","BP"
"2990","GO:0008897",0.0335879226793047,1,1,1,"holo-[acyl-carrier-protein] synthase activity","MF"
"1248","GO:0004617",0.0338489029182761,1,1,1,"phosphoglycerate dehydrogenase activity","MF"
"2101","GO:0006566",0.0338489029182761,1,1,1,"threonine metabolic process","BP"
"3015","GO:0009070",0.0338489029182761,1,1,1,"serine family amino acid biosynthetic process","BP"
"3096","GO:0009448",0.0338489029182761,1,1,1,"gamma-aminobutyric acid metabolic process","BP"
"438","GO:0001770",0.0352619556049385,1,1,1,"establishment of natural killer cell polarity","BP"
"5391","GO:0032266",0.0364202419399308,0.994303197114928,3,20,"phosphatidylinositol-3-phosphate binding","MF"
"9722","GO:0070273",0.0366568049566221,0.996974312763188,2,10,"phosphatidylinositol-4-phosphate binding","MF"
"4893","GO:0030593",0.0393630561516848,0.996621942716052,2,10,"neutrophil chemotaxis","BP"
"2673","GO:0008061",0.040377927292897,0.993181932980366,3,31,"chitin binding","MF"
"9188","GO:0060325",0.0406094582493639,0.996526752977102,2,9,"face morphogenesis","BP"
"4927","GO:0030686",0.0423053641932173,0.996299382244548,2,9,"90S preribosome","CC"
"1573","GO:0005502",0.0426061698804681,0.999537319584266,1,2,"11-cis retinal binding","MF"
"2656","GO:0008020",0.0426061698804681,0.999537319584266,1,2,"G protein-coupled photoreceptor activity","MF"
"93","GO:0000235",0.0426061698804681,0.999537319584266,1,2,"astral microtubule","CC"
"2992","GO:0008940",0.0426064462620249,0.999537313515321,1,2,"nitrate reductase activity","MF"
"6685","GO:0042126",0.0426064462620249,0.999537313515321,1,2,"nitrate metabolic process","BP"
"2584","GO:0007491",0.0426135313270594,0.999537157923488,1,2,"sternite morphogenesis","BP"
"6165","GO:0035223",0.0426135313270594,0.999537157923488,1,2,"leg disc pattern formation","BP"
"6201","GO:0035293",0.0426135313270594,0.999537157923488,1,2,"chitin-based larval cuticle pattern formation","BP"
"3","GO:0000010",0.0426566374303885,0.999536210714184,1,2,"trans-hexaprenyltranstransferase activity","MF"
"8420","GO:0050347",0.0426566374303885,0.999536210714184,1,2,"trans-octaprenyltranstransferase activity","MF"
"12080","GO:1990234",0.0426566374303885,0.999536210714184,1,2,"transferase complex","CC"
"3251","GO:0010286",0.0430803742408247,1,1,1,"heat acclimation","BP"
"6635","GO:0040024",0.0430803742408247,1,1,1,"dauer larval development","BP"
"9430","GO:0061065",0.0430803742408247,1,1,1,"regulation of dauer larval development","BP"
"9431","GO:0061066",0.0430803742408247,1,1,1,"positive regulation of dauer larval development","BP"
"11427","GO:1902051",0.0430803742408247,1,1,1,"(25S)-Delta(4)-dafachronate binding","MF"
"11428","GO:1902052",0.0430803742408247,1,1,1,"(25S)-Delta(7)-dafachronate binding","MF"
"2828","GO:0008374",0.044033999127036,0.999505423318631,1,2,"O-acyltransferase activity","MF"
"2852","GO:0008425",0.0444127057150346,0.999496780910902,1,2,"2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity","MF"
"2961","GO:0008689",0.0444127057150346,0.999496780910902,1,2,"3-demethylubiquinone-9 3-O-methyltransferase activity","MF"
"4140","GO:0017128",0.0447876303073743,0.996062822068256,2,8,"phospholipid scramblase activity","MF"
"5178","GO:0031429",0.0448932646168911,0.999485703872948,1,2,"box H/ACA snoRNP complex","CC"
"5981","GO:0034513",0.0448932646168911,0.999485703872948,1,2,"box H/ACA snoRNA binding","MF"
"10619","GO:0090661",0.0448932646168911,0.999485703872948,1,2,"box H/ACA telomerase RNP complex","CC"
"8170","GO:0048260",0.0451904320655204,0.996148197554575,2,7,"positive regulation of receptor-mediated endocytosis","BP"
"2709","GO:0008139",0.046289520975523,0.995528109861444,2,12,"nuclear localization sequence binding","MF"
"8983","GO:0052899",0.0464759729867295,1,1,1,"N(1),N(12)-diacetylspermine:oxygen oxidoreductase (3-acetamidopropanal-forming) activity","MF"
"8985","GO:0052902",0.0464759729867295,1,1,1,"spermidine:oxygen oxidoreductase (3-aminopropanal-forming) activity","MF"
"8986","GO:0052903",0.0464759729867295,1,1,1,"N1-acetylspermine:oxygen oxidoreductase (3-acetamidopropanal-forming) activity","MF"
"8987","GO:0052904",0.0464759729867295,1,1,1,"N1-acetylspermidine:oxygen oxidoreductase (3-acetamidopropanal-forming) activity","MF"
"11332","GO:1901307",0.0464759729867295,1,1,1,"positive regulation of spermidine biosynthetic process","BP"
"5567","GO:0032777",0.0468273686818622,0.999439873127396,1,2,"Piccolo NuA4 histone acetyltransferase complex","CC"
"4948","GO:0030791",0.0468342057367842,0.999439707562189,1,2,"arsenite methyltransferase activity","MF"
"4035","GO:0016758",0.0469442830192792,1,1,1,"transferase activity, transferring hexosyl groups","MF"
"7268","GO:0044089",0.047224026883177,1,1,1,"positive regulation of cellular component biogenesis","BP"
"12305","GO:2000301",0.0472384270341386,0.999429874443792,1,2,"negative regulation of synaptic vesicle exocytosis","BP"
"9910","GO:0070877",0.047687871707139,0.999418838302315,1,2,"microprocessor complex","CC"
"1576","GO:0005507",0.0478868879820118,0.988282952959724,4,52,"copper ion binding","MF"
"9881","GO:0070813",0.0480363657616851,0.999410206371926,1,2,"hydrogen sulfide metabolic process","BP"
"9164","GO:0060285",0.0487985762365187,0.995286130084491,2,10,"cilium-dependent cell motility","BP"
"7413","GO:0045061",0.0493779987589912,1,1,1,"thymic T cell selection","BP"
"7872","GO:0046649",0.0493779987589912,1,1,1,"lymphocyte activation","BP"
"8479","GO:0050700",0.0493779987589912,1,1,1,"CARD domain binding","MF"
"9116","GO:0060152",0.0509741903173251,0.999334842245328,1,2,"microtubule-based peroxisome localization","BP"
"6737","GO:0042304",0.0510530737777819,1,1,1,"regulation of fatty acid biosynthetic process","BP"
"10920","GO:0098844",0.051079158908259,1,1,1,"postsynaptic endocytic zone membrane","CC"
"10928","GO:0098884",0.051079158908259,1,1,1,"postsynaptic neurotransmitter receptor internalization","BP"
"1148","GO:0004398",0.0513705376759562,0.999324318645707,1,2,"histidine decarboxylase activity","MF"
"10420","GO:0080146",0.0514023974358106,0.999323469040052,1,2,"L-cysteine desulfhydrase activity","MF"
"220","GO:0000785",0.0517001961679249,0.987119116886343,4,45,"chromatin","CC"
"8447","GO:0050649",0.0517735085060225,0.999313532219162,1,2,"testosterone 6-beta-hydroxylase activity","MF"
"1492","GO:0005200",0.0527234916720579,0.984067121353969,5,65,"structural constituent of cytoskeleton","MF"
"341","GO:0001534",0.0529517336542667,0.999281490838074,1,2,"radial spoke","CC"
"497","GO:0001917",0.0530647345552368,0.990231090586065,3,23,"photoreceptor inner segment","CC"
"2073","GO:0006526",0.0536605643043742,0.999261852505902,1,2,"arginine biosynthetic process","BP"
"4454","GO:0021510",0.0538278063925334,0.994285587243537,2,13,"spinal cord development","BP"
"2160","GO:0006660",0.0538744075547061,0.99925587447396,1,2,"phosphatidylserine catabolic process","BP"
"2969","GO:0008747",0.0543879898329166,0.999241415892562,1,2,"N-acetylneuraminate lyase activity","MF"
"4527","GO:0021782",0.0546560444263996,0.999233812675866,1,2,"glial cell development","BP"
"1987","GO:0006378",0.054665737511978,0.994093089871638,2,14,"mRNA polyadenylation","BP"
"9739","GO:0070314",0.0547544973564386,0.999231010322016,1,2,"G1 to G0 transition","BP"
"10238","GO:0071942",0.0551862503963334,0.999218658799722,1,2,"XPC complex","CC"
"5130","GO:0031291",0.055227984132257,0.999217459521254,1,2,"Ran protein signal transduction","BP"
"6149","GO:0035189",0.0553055991603471,1,1,1,"Rb-E2F complex","CC"
"2243","GO:0006821",0.0565945123858382,0.994063034504784,2,10,"chloride transport","BP"
"10193","GO:0071800",0.0566433023028249,0.999176227735832,1,2,"podosome assembly","BP"
"377","GO:0001651",0.0579721867870426,0.999136521166775,1,2,"dense fibrillar component","CC"
"9771","GO:0070412",0.0589832348519434,0.993299399322408,2,15,"R-SMAD binding","MF"
"7249","GO:0043967",0.0593052554220605,0.993242330801365,2,15,"histone H4 acetylation","BP"
"605","GO:0002149",0.0605479784706119,0.9990568115497,1,2,"hypochlorous acid biosynthetic process","BP"
"710","GO:0002679",0.0605479784706119,0.9990568115497,1,2,"respiratory burst involved in defense response","BP"
"12093","GO:1990268",0.0605479784706119,0.9990568115497,1,2,"response to gold nanoparticle","BP"
"4004","GO:0016600",0.062433289534251,0.998996165979512,1,2,"flotillin complex","CC"
"2372","GO:0007079",0.0632141380031137,0.99897047636498,1,2,"mitotic chromosome movement towards spindle pole","BP"
"4647","GO:0030023",0.0632251545167405,0.998631795448487,1,3,"extracellular matrix constituent conferring elasticity","MF"
"9764","GO:0070390",0.0632251545167405,0.998631795448487,1,3,"transcription export complex 2","CC"
"3557","GO:0015018",0.0632378200966569,0.998631239127547,1,3,"galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity","MF"
"3808","GO:0016062",0.0632778827778526,0.998629478654068,1,3,"adaptation of rhodopsin mediated signaling","BP"
"3102","GO:0009536",0.0632849082523955,0.998629169813749,1,3,"plastid","CC"
"2136","GO:0006625",0.063380085921751,0.992504736422476,2,15,"protein targeting to peroxisome","BP"
"7102","GO:0043327",0.0636891521170878,0.998954684476664,1,2,"chemotaxis to cAMP","BP"
"4309","GO:0019343",0.0642006532683161,0.998937540629889,1,2,"cysteine biosynthetic process via cystathionine","BP"
"9882","GO:0070814",0.0642006532683161,0.998937540629889,1,2,"hydrogen sulfide biosynthetic process","BP"
"1063","GO:0004137",0.0642447038193918,0.998586640226836,1,3,"deoxycytidine kinase activity","MF"
"1351","GO:0004797",0.0642447038193918,0.998586640226836,1,3,"thymidine kinase activity","MF"
"3051","GO:0009262",0.0642447038193918,0.998586640226836,1,3,"deoxyribonucleotide metabolic process","BP"
"4264","GO:0019136",0.0642447038193918,0.998586640226836,1,3,"deoxynucleoside kinase activity","MF"
"7751","GO:0046092",0.0642447038193918,0.998586640226836,1,3,"deoxycytidine metabolic process","BP"
"7756","GO:0046104",0.0642447038193918,0.998586640226836,1,3,"thymidine metabolic process","BP"
"8568","GO:0050890",0.064296867352419,0.992542336267363,2,12,"cognition","BP"
"2338","GO:0007016",0.064594020062409,0.992846388191656,2,9,NA,NA
"519","GO:0001953",0.0646310649145665,0.992578157309827,2,11,"negative regulation of cell-matrix adhesion","BP"
"9879","GO:0070781",0.06495792565449,0.998911894527533,1,2,"response to biotin","BP"
"2062","GO:0006506",0.065050271208506,0.992142111247912,2,16,"GPI anchor biosynthetic process","BP"
"3107","GO:0009593",0.0655489050712191,0.998891660351086,1,2,"detection of chemical stimulus","BP"
"4023","GO:0016706",0.0662785553867579,0.991862198974757,2,17,"2-oxoglutarate-dependent dioxygenase activity","MF"
"277","GO:0000976",0.0668834903922741,0.986236443838438,3,29,"transcription regulatory region sequence-specific DNA binding","MF"
"2119","GO:0006598",0.0670117859711592,0.998840743524619,1,2,"polyamine catabolic process","BP"
"7849","GO:0046592",0.0670117859711592,0.998840743524619,1,2,"polyamine oxidase activity","MF"
"8984","GO:0052901",0.0670117859711592,0.998840743524619,1,2,"spermine:oxygen oxidoreductase (spermidine-forming) activity","MF"
"4224","GO:0018872",0.0673623379446575,0.998443870149199,1,3,"arsonoacetate metabolic process","BP"
"4949","GO:0030792",0.0673623379446575,0.998443870149199,1,3,"methylarsonite methyltransferase activity","MF"
"302","GO:0001102",0.0676326095261215,0.992032047868321,2,11,"RNA polymerase II activating transcription factor binding","MF"
"6012","GO:0034644",0.0676612986212209,0.985951684277139,3,31,"cellular response to UV","BP"
"8038","GO:0047499",0.0679133308597766,0.998808774574336,1,2,"calcium-independent phospholipase A2 activity","MF"
"4294","GO:0019254",0.0688973873006654,0.998370968439378,1,3,"carnitine metabolic process, CoA-linked","BP"
"8157","GO:0048219",0.068916053202459,1,1,1,"inter-Golgi cisterna vesicle-mediated transport","BP"
"3094","GO:0009446",0.0705420270760672,0.998712985496717,1,2,"putrescine biosynthetic process","BP"
"8954","GO:0052716",0.0708886110937072,0.998273833058131,1,3,"hydroquinone:oxygen oxidoreductase activity","MF"
"7763","GO:0046203",0.0714007664608181,0.998680860263597,1,2,"spermidine catabolic process","BP"
"10916","GO:0098835",0.0715161918050263,0.998676510893692,1,2,"presynaptic endocytic zone membrane","CC"
"7701","GO:0045920",0.0715163770709636,0.99867650390667,1,2,"negative regulation of exocytosis","BP"
"7557","GO:0045580",0.0715507305749283,0.998675207985844,1,2,"regulation of T cell differentiation","BP"
"10197","GO:0071817",0.0716658804334852,0.99823512748179,1,3,"MMXD complex","CC"
"3484","GO:0014021",0.0716838635821437,1,1,1,"secondary neural tube formation","BP"
"584","GO:0002084",0.072146736894827,0.998210960166324,1,3,"protein depalmitoylation","BP"
"9941","GO:0070970",0.0721788968989944,0.998651395511184,1,2,NA,NA
"3640","GO:0015292",0.0728358853916617,1,1,1,"uniporter activity","MF"
"12083","GO:1990246",0.0728358853916617,1,1,1,"uniplex complex","CC"
"1360","GO:0004813",0.0728493456257953,0.99817534217523,1,3,"alanine-tRNA ligase activity","MF"
"2013","GO:0006419",0.0728493456257953,0.99817534217523,1,3,"alanyl-tRNA aminoacylation","BP"
"5118","GO:0031256",0.0728839032768985,0.990559612021242,2,17,"leading edge membrane","CC"
"12445","GO:2000815",0.073488022095594,0.998142649995306,1,3,"regulation of mRNA stability involved in response to oxidative stress","BP"
