"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"4523","GO:0016936",0.00283407067364524,0.99999728587943,1,4,"galactoside binding","MF"
"3992","GO:0015183",0.00285409125086034,0.999997247372235,1,4,"L-aspartate transmembrane transporter activity","MF"
"1371","GO:0004565",0.00425746107680524,0.999993190831147,1,6,"beta-galactosidase activity","MF"
"1721","GO:0005313",0.0069399362134709,0.999980440673449,1,10,"L-glutamate transmembrane transporter activity","MF"
"5814","GO:0031593",0.0101678849428008,0.999956629006749,1,14,"polyubiquitin modification-dependent protein binding","MF"
"299","GO:0000987",0.0118091624600635,0.99994066780346,1,17,"proximal promoter sequence-specific DNA binding","MF"
"5659","GO:0031177",0.0118807194990666,0.999939944901701,1,17,"phosphopantetheine binding","MF"
"4468","GO:0016746",0.0164240694727033,0.999883162308188,1,23,"transferase activity, transferring acyl groups","MF"
"1572","GO:0004879",0.0197045295220186,0.99983025699509,1,28,"nuclear receptor activity","MF"
"9398","GO:0050431",0.0254094081250766,0.999714593302208,1,37,"transforming growth factor beta binding","MF"
"997","GO:0003707",0.0260442392439834,0.999700080906245,1,37,"steroid hormone receptor activity","MF"
"294","GO:0000976",0.0264458866112415,0.99969048746162,1,38,"transcription regulatory region sequence-specific DNA binding","MF"
"5355","GO:0030374",0.0273265418484448,0.999669192098326,1,39,"nuclear receptor transcription coactivator activity","MF"
"1569","GO:0004867",0.0446767853992817,0.999100606805875,1,65,"serine-type endopeptidase inhibitor activity","MF"
